ID,Company,Business Unit,Department,Job Title,Business Title,Supervisor ID,Reg/Temp,Full/Part,Start Date,Rehire Date,Term Date,Voluntary / Involuntary,Term Reason,Age,Gender,EEO-1 Category,Ethnicity,Marital Status,Zip Code,Date of Last Promo,Promo Reason,Term(1)/Stay(0),Rehire Flag,Promo Flag,Lat_Lng_Home,Office_zip,Lat_Lng_Office,Distance_mile,Length_Stay
emp1410,"McCann Relationship Mktg, LLC",ME MRM Detroit,Account Management,Account Supervisor/Manager,Engagement Mgr,sup0437,Regular,1,2011-05-09,,2014-12-05,Voluntary,Relocation-V,27.64,1,B-First/Mid Level Officials,1-White,1,48323,8/16/12,Promotion Against Requisition,1,0,1,"(42.57, -83.38)",48009,"(42.55, -83.22)",8.280245837780534,1306 days 00:00:00.000000000
emp1413,"Optaros, Inc.",MRM Optaros New York,Delivery,Account Supervisor/Manager,Client Partner,sup0319,Regular,1,2007-10-09,2016-01-11,2016-04-19,Voluntary,Resignation-V,52.68,1,B-First/Mid Level Officials,1-White,1,10023,,,1,1,0,"(40.78, -73.98)",10017,"(40.75, -73.973)",2.102410699366241,99 days 00:00:00.000000000
emp1417,"McCann-Erickson USA, Inc.",ME McCann Salt Lake City,MGT Account Service,Account Supervisor/Manager,Account Supervisor,sup0469,Regular,1,2013-12-02,,2016-09-14,Voluntary,Resignation-V,28.78,1,B-First/Mid Level Officials,1-White,1,84101,1/1/15,Normal Career Progression,1,0,1,"(40.76, -111.9)",84111,"(40.76, -111.88)",1.0493670505201886,1017 days 00:00:00.000000000
emp1419,"McCann-Erickson USA, Inc.",ME McCann Salt Lake City,MGT Account Service,Account Supervisor/Manager,Account Supervisor,sup0316,Regular,1,2010-02-16,,2015-03-24,Voluntary,Resignation-V,31.12,0,B-First/Mid Level Officials,1-White,1,84043,11/1/14,Normal Career Progression,1,0,1,"(40.39, -111.85)",84111,"(40.76, -111.88)",25.578967703338986,1862 days 00:00:00.000000000
emp1423,"McCann-Erickson USA, Inc.",ME McCann Salt Lake City,Relationship Marketing,Account Supervisor/Manager,Sr Relationship Marketing Mgr,sup0146,Regular,1,2015-02-17,,2016-04-04,Voluntary,Resignation-V,34.42,0,B-First/Mid Level Officials,1-White,1,84109,,,1,0,0,"(40.72, -111.76)",84111,"(40.76, -111.88)",6.876342347337756,412 days 00:00:00.000000000
emp1429,"McCann Relationship Mktg, LLC",ME MRM Detroit,Account Management,Account Supervisor/Manager,Sr Account Supvsr,sup0377,Regular,1,2011-07-11,2013-03-06,2014-04-11,Voluntary,Resignation-Other Position-V,41.78,1,B-First/Mid Level Officials,2-Black/African American,1,48237,,,1,1,0,"(42.47, -83.18)",48009,"(42.55, -83.22)",5.887631626249655,401 days 00:00:00.000000000
emp1432,"McCann Relationship Mktg, LLC",ME MRM Detroit,Account Management,Account Supervisor/Manager,Account Supervisor,sup0004,Regular,1,2014-03-10,,2016-04-01,Voluntary,Resignation-Other Position-V,40.23,1,B-First/Mid Level Officials,3-Hispanic/Latino,1,48067,,,1,0,0,"(42.49, -83.14)",48009,"(42.55, -83.22)",5.816957926318061,753 days 00:00:00.000000000
emp1434,"McCann Relationship Mktg, LLC",MRM McCann New York,Account Management,Account Supervisor/Manager,Account Supervisor,sup0343,Regular,1,2010-11-08,2013-08-12,2015-11-17,Voluntary,Relocation-V,32.51,1,B-First/Mid Level Officials,3-Hispanic/Latino,1,11222,,,1,1,0,"(40.73, -73.95)",10017,"(40.75, -73.973)",1.8334977850391347,827 days 00:00:00.000000000
emp1436,"McCann Relationship Mktg, LLC",MRM McCann New York,Account Management,Account Supervisor/Manager,Account Supervisor,sup0273,Regular,1,2015-09-14,,2018-02-01,Involuntary,Elimination of Position-I,35.32,1,B-First/Mid Level Officials,4-Asian,1,19146,,,1,0,0,"(39.94, -75.18)",10017,"(40.75, -73.973)",84.75640484363363,871 days 00:00:00.000000000
emp1437,"McCann Relationship Mktg, LLC",MRM McCann New York,Account Management,Account Supervisor/Manager,Account Supervisor,sup0343,Regular,1,2016-01-04,,2016-03-04,Voluntary,Personal Reasons-V,39.86,1,B-First/Mid Level Officials,4-Asian,1,10065,,,1,0,0,"(40.765, -73.965)",10017,"(40.75, -73.973)",1.1169208449100416,60 days 00:00:00.000000000
emp1438,"McCann-Erickson USA, Inc.",ME McCann Salt Lake City,MGT Account Service - SF,Account Supervisor/Manager,Account Supervisor,sup0040,Regular,1,2013-09-03,,2016-08-17,Involuntary,Staff Reduction-I,32.09,1,B-First/Mid Level Officials,4-Asian,1,94404,5/1/15,Normal Career Progression,1,0,1,"(37.55, -122.27)",84111,"(40.76, -111.88)",599.8839242941312,1079 days 00:00:00.000000000
emp1443,"McCann-Erickson USA, Inc.",ME McCann Salt Lake City,MGT Account Service,Account Supervisor/Manager,Account Supervisor,sup0316,Regular,1,2014-01-06,,2016-04-15,Voluntary,Resignation-V,34.03,0,B-First/Mid Level Officials,"8-2 or more races, not Hispanc",1,84040,,,1,0,0,"(41.1, -111.9)",84111,"(40.76, -111.88)",23.484988020072898,830 days 00:00:00.000000000
emp1446,"McCann Relationship Mktg, LLC",MRM McCann New Jersey,Finance,Accounting Manager,Client Financial Manager,sup0521,Regular,1,2011-11-14,,2013-11-21,Voluntary,Resignation-Other Position-V,38.11,1,B-First/Mid Level Officials,2-Black/African American,1,08816,,,1,0,0,"(40.43, -74.42)",08540,"(40.4, -74.7)",14.911194299912733,738 days 00:00:00.000000000
emp1447,"McCann Relationship Mktg, LLC",ME MRM Detroit,Analytics,Analyst,"Analyst, Business Intel",sup0046,Regular,1,2013-06-03,,2017-07-28,Voluntary,Career Devel/Promo (GBL)-V,27.68,1,2-Professionals,1-White,1,48124,9/1/15,Promotion,1,0,1,"(42.3, -83.25)",48009,"(42.55, -83.22)",17.323777965527523,1516 days 00:00:00.000000000
emp1451,"McCann Relationship Mktg, LLC",ME MRM Detroit,Analytics,Analyst,"Sr Analyst, Perf & Analytics",sup0072,Regular,1,2016-02-08,,2017-04-07,Voluntary,Career Devel/Promo (GBL)-V,32.92,0,2-Professionals,1-White,1,48390,,,1,0,0,"(42.55, -83.48)",48009,"(42.55, -83.22)",13.269194764567239,424 days 00:00:00.000000000
emp1452,"McCann Relationship Mktg, LLC",ME MRM Detroit,Analytics,Analyst,"Analyst, Business Intel",sup0445,Regular,1,2013-09-30,,2014-03-31,Involuntary,Elimination of Position-I,50.07,1,2-Professionals,1-White,1,48239,,,1,0,0,"(42.38, -83.28)",48009,"(42.55, -83.22)",12.127987110078372,182 days 00:00:00.000000000
emp1453,"McCann Relationship Mktg, LLC",ME MRM Detroit,Analytics,Analyst,"Analyst, Perf & Analytics",sup0403,Regular,1,2012-10-01,,2014-03-11,Involuntary,Poor Judgement-I,29.0,0,2-Professionals,1-White,1,48327,,,1,0,0,"(42.65, -83.41)",48009,"(42.55, -83.22)",11.896247235120047,526 days 00:00:00.000000000
emp1454,"McCann Relationship Mktg, LLC",ME MRM Detroit,Analytics,Analyst,"Analyst, Perf&Analytics",sup0403,Regular,1,2013-02-04,,2014-07-06,Voluntary,Failure to Return from Leave-V,27.08,1,2-Professionals,1-White,1,48067,,,1,0,0,"(42.49, -83.14)",48009,"(42.55, -83.22)",5.816957926318061,517 days 00:00:00.000000000
emp1456,"McCann Relationship Mktg, LLC",MRM McCann New York,Analytics,Analyst,Senior Forecast Analyst,sup0243,Regular,1,2012-01-17,,2015-11-30,Voluntary,Resignation-Other Position-V,33.1,1,2-Professionals,1-White,1,75019,,,1,0,0,"(32.96, -96.98)",10017,"(40.75, -73.973)",1378.1469997137312,1413 days 00:00:00.000000000
emp1477,"McCann Relationship Mktg, LLC",MRM McCann New York,Analytics,Analyst,SAS Senior Data Analyst,sup0010,Regular,1,2015-06-01,,2015-06-11,Voluntary,Resignation-Other Position-V,27.06,0,2-Professionals,1-White,1,08816,,,1,0,0,"(40.43, -74.42)",10017,"(40.75, -73.973)",32.25512095186424,10 days 00:00:00.000000000
emp1479,"McCann-Erickson USA, Inc.",ME McCann Salt Lake City,Analytics,Analyst,Lead Digital Analyst,sup0347,Regular,1,2005-11-22,2012-04-09,2016-08-02,Involuntary,Staff Reduction-I,47.21,0,2-Professionals,1-White,1,84065,1/1/15,Normal Career Progression,1,1,1,"(40.48, -111.97)",84111,"(40.76, -111.88)",19.89137594755972,1576 days 00:00:00.000000000
emp1480,"McCann-Erickson USA, Inc.",ME McCann Salt Lake City,Analytics,Analyst,Lead Consultant,sup0499,Regular,1,2012-10-08,,2017-04-18,Involuntary,Staff Reduction-I,49.39,0,2-Professionals,1-White,1,84042,1/1/16,Normal Career Progression,1,0,1,"(40.34, -111.72)",84111,"(40.76, -111.88)",30.178883040475085,1653 days 00:00:00.000000000
emp1482,"McCann-Erickson USA, Inc.",ME McCann Salt Lake City,Analytics,Analyst,Insights Analyst,sup0305,Regular,1,2014-05-27,,2016-04-15,Voluntary,Resignation-V,30.54,0,2-Professionals,1-White,1,84062,12/1/15,Outstanding Performance,1,0,1,"(40.39, -111.74)",84111,"(40.76, -111.88)",26.571564835586663,689 days 00:00:00.000000000
emp1483,"McCann-Erickson USA, Inc.",ME McCann Salt Lake City,Analytics,Analyst,Sr Marketing Analyst,sup0347,Regular,1,2014-05-27,,2015-08-19,Voluntary,Resignation-V,31.6,0,2-Professionals,1-White,1,84096,,,1,0,0,"(40.49, -112.08)",84111,"(40.76, -111.88)",21.39277410475649,449 days 00:00:00.000000000
emp1485,"McCann-Erickson USA, Inc.",ME McCann Salt Lake City,Analytics,Analyst,Tableau Consulting Lead,sup0290,Regular,1,2014-11-03,,2016-05-09,Voluntary,Resignation-V,49.19,0,2-Professionals,1-White,1,84003,,,1,0,0,"(40.4, -111.79)",84111,"(40.76, -111.88)",25.28746995753495,553 days 00:00:00.000000000
emp1486,"McCann-Erickson USA, Inc.",ME McCann Salt Lake City,Technology,Analyst,Associate Business Analyst,sup0380,Regular,1,2015-02-17,,2017-05-19,Voluntary,Resignation-V,29.1,0,2-Professionals,1-White,1,84020,1/1/16,Normal Career Progression,1,0,1,"(40.49, -111.85)",84111,"(40.76, -111.88)",18.696968001502004,822 days 00:00:00.000000000
emp1488,"McCann Relationship Mktg, LLC",ME MRM Detroit,Analytics,Analyst,"Sr Analyst, Perf & Analytics",sup0403,Regular,1,2013-09-23,,2014-09-08,Involuntary,Unsatisfactory Performance-I,39.02,0,2-Professionals,1-White,1,48116,,,1,0,0,"(42.5, -83.77)",48009,"(42.55, -83.22)",28.291895529139353,350 days 00:00:00.000000000
emp1491,"McCann Relationship Mktg, LLC",ME MRM Detroit,Analytics,Analyst,"Sr Analyst, Perf & Analytics",sup0403,Regular,1,2014-01-06,,2015-09-03,Voluntary,Resignation-Other Position-V,38.06,1,2-Professionals,2-Black/African American,1,48390,,,1,0,0,"(42.55, -83.48)",48009,"(42.55, -83.22)",13.269194764567239,605 days 00:00:00.000000000
emp1493,"McCann Relationship Mktg, LLC",ME MRM Detroit,Analytics,Analyst,"Sr Analyst, Perf&Analytics",sup0358,Regular,1,2014-07-07,,2018-01-26,Voluntary,Career Devel/Promo (GBL)-V,30.87,1,2-Professionals,3-Hispanic/Latino,1,48220,5/1/17,Promotion Against Requisition,1,0,1,"(42.46, -83.14)",48009,"(42.55, -83.22)",7.435333897250115,1299 days 00:00:00.000000000
emp1494,"McCann Relationship Mktg, LLC",MRM McCann New York,Analytics,Analyst,Senior Analyst,sup0261,Regular,1,2016-07-11,,2017-04-28,Voluntary,Resignation-Other Position-V,30.8,1,2-Professionals,3-Hispanic/Latino,1,10028,,,1,0,0,"(40.78, -73.95)",10017,"(40.75, -73.973)",2.396108943079159,291 days 00:00:00.000000000
emp1500,"McCann Relationship Mktg, LLC",ME MRM Detroit,Analytics,Analyst,"Analyst, Perf & Analytics",sup0210,Regular,1,2012-06-11,,2014-03-14,Involuntary,Elimination of Position-I,43.2,1,2-Professionals,4-Asian,1,48335,,,1,0,0,"(42.46, -83.41)",48009,"(42.55, -83.22)",11.521812050001145,641 days 00:00:00.000000000
emp1503,"McCann Relationship Mktg, LLC",ME MRM Detroit,Analytics,Analyst,"Sr Analyst, Perf&Analytics",sup0076,Regular,1,2016-08-29,,2017-09-28,Voluntary,Family Reasons-V,28.61,0,2-Professionals,4-Asian,1,48307,,,1,0,0,"(42.66, -83.12)",48009,"(42.55, -83.22)",9.14605192449505,395 days 00:00:00.000000000
emp1506,"McCann Relationship Mktg, LLC",MRM McCann New York,Analytics,Analyst,Senior Analyst,sup0334,Regular,1,2013-04-15,2015-07-13,2017-07-14,Voluntary,Resignation-Other Position-V,36.73,1,2-Professionals,4-Asian,1,07110,1/2/14,Normal Career Progression,1,1,1,"(40.82, -74.16)",10017,"(40.75, -73.973)",10.932791813231223,732 days 00:00:00.000000000
emp1508,"McCann Relationship Mktg, LLC",MRM McCann New York,Analytics,Analyst,Senior Analyst,sup0120,Regular,1,2014-04-07,2015-01-12,2015-08-28,Voluntary,Resignation-Other Position-V,38.35,1,2-Professionals,4-Asian,1,33716,,,1,1,0,"(27.87, -82.64)",10017,"(40.75, -73.973)",1015.5216039005776,228 days 00:00:00.000000000
emp1509,"McCann Relationship Mktg, LLC",ME MRM Detroit,Analytics,Analyst,"Sr Analyst, Perf & Analytics",sup0072,Regular,1,2015-04-27,,2016-04-29,Voluntary,Resignation-Other Position-V,35.16,1,2-Professionals,4-Asian,1,48085,,,1,0,0,"(42.6, -83.12)",48009,"(42.55, -83.22)",6.159247052170708,368 days 00:00:00.000000000
emp1510,"McCann Relationship Mktg, LLC",MRM McCann New York,Analytics,Analyst,Analyst,sup0333,Regular,1,2015-09-14,2017-01-23,2018-02-02,Voluntary,Resignation-Other Position-V,26.03,1,2-Professionals,4-Asian,1,07302,,,1,1,0,"(40.72, -74.05)",10017,"(40.75, -73.973)",4.540875491308474,375 days 00:00:00.000000000
emp1519,"McCann Relationship Mktg, LLC",MRM McCann New York,Analytics,Analyst,Senior Analyst,sup0120,Regular,1,2014-04-07,,2014-12-31,Involuntary,Visa/Permit Expired-I,37.7,1,2-Professionals,4-Asian,1,33716,,,1,0,0,"(27.87, -82.64)",10017,"(40.75, -73.973)",1015.5216039005776,268 days 00:00:00.000000000
emp1520,"McCann Relationship Mktg, LLC",ME MRM Detroit,Analytics,Analyst,"Sr Analyst,Business Intel",sup0498,Regular,1,2013-11-18,,2014-05-20,Voluntary,Resignation-Other Position-V,38.09,0,2-Professionals,6-Not Applicable,1,48304,,,1,0,0,"(42.59, -83.24)",48009,"(42.55, -83.22)",2.9435041385563685,183 days 00:00:00.000000000
emp1521,"McCann Relationship Mktg, LLC",ME MRM Detroit,Analytics,Analyst,"Analyst, Perf&Analytics",sup0167,Regular,1,2013-09-09,2016-02-08,2017-09-07,Voluntary,Career Devel/Promo (GBL)-V,30.03,1,2-Professionals,"8-2 or more races, not Hispanc",1,48335,,,1,1,0,"(42.46, -83.41)",48009,"(42.55, -83.22)",11.521812050001145,577 days 00:00:00.000000000
emp1524,"McCann-Erickson USA, Inc.",ME McCann Salt Lake City,PRD Development (Build),Analyst/Programmer,Programmer II,sup0453,Regular,1,2006-03-16,,2013-05-24,Voluntary,Resignation-V,33.31,0,2-Professionals,1-White,1,84037,,,1,0,0,"(41.03, -111.94)",84111,"(40.76, -111.88)",18.89422981198579,2626 days 00:00:00.000000000
emp1527,"McCann-Erickson USA, Inc.",ME McCann Salt Lake City,PRD Development (Build),App Developer,Jr UI Developer,sup0342,Regular,1,2014-08-04,,2017-11-03,Voluntary,Resignation-Other Position-V,30.24,0,2-Professionals,1-White,1,84065,5/1/15,Promotion,1,0,1,"(40.48, -111.97)",84111,"(40.76, -111.88)",19.89137594755972,1187 days 00:00:00.000000000
emp1529,"McCann-Erickson USA, Inc.",ME McCann Salt Lake City,PRD Development (Build),App Developer,Sr Applications Developer,sup0342,Regular,1,2015-10-12,,2017-06-09,Voluntary,Resignation-Other Position-V,40.55,0,2-Professionals,1-White,1,84074,,,1,0,0,"(40.5, -112.3)",84111,"(40.76, -111.88)",28.449248171589403,606 days 00:00:00.000000000
emp1531,"McCann-Erickson USA, Inc.",ME McCann Salt Lake City,PRD Development (Build),App Developer,Sr UI Developer,sup0453,Regular,1,2007-04-02,,2015-07-17,Involuntary,Staff Reduction-I,44.54,1,2-Professionals,1-White,1,84070,3/16/13,Normal Career Progression,1,0,1,"(40.58, -111.89)",84111,"(40.76, -111.88)",12.431420303205828,3028 days 00:00:00.000000000
emp1532,"McCann-Erickson USA, Inc.",ME McCann Salt Lake City,PRD Development (Build),App Developer,Sr UI Developer,sup0342,Regular,1,2010-02-01,,2017-04-18,Involuntary,Staff Reduction-I,34.08,0,2-Professionals,1-White,1,98116,7/1/16,Normal Career Progression,1,0,1,"(47.58, -122.4)",84111,"(40.76, -111.88)",702.4457024705691,2633 days 00:00:00.000000000
emp1533,"McCann-Erickson USA, Inc.",ME McCann Salt Lake City,PRD Development (Build),App Developer,Sr .NET Developer,sup0453,Regular,1,2003-03-31,,2015-05-15,Voluntary,Resignation-V,32.87,0,2-Professionals,1-White,1,84088,11/1/13,Promotion,1,0,1,"(40.6, -111.96)",84111,"(40.76, -111.88)",11.813090436945727,4428 days 00:00:00.000000000
emp1534,"McCann-Erickson USA, Inc.",ME McCann Salt Lake City,PRD Development (Build),App Developer,Sr UI Developer,sup0453,Regular,1,2007-03-05,,2015-08-28,Voluntary,Resignation-V,38.07,0,2-Professionals,1-White,1,84115,5/1/15,Normal Career Progression,1,0,1,"(40.71, -111.89)",84111,"(40.76, -111.88)",3.489823479772575,3098 days 00:00:00.000000000
emp1535,"McCann-Erickson USA, Inc.",ME McCann Salt Lake City,PRD Development (Build),App Developer,Sr Technology Architect,sup0339,Regular,1,2010-04-19,,2016-02-11,Voluntary,Resignation-V,45.11,0,2-Professionals,1-White,1,84095,11/1/15,Normal Career Progression,1,0,1,"(40.56, -111.98)",84111,"(40.76, -111.88)",14.766875591570384,2124 days 00:00:00.000000000
emp1536,"McCann-Erickson USA, Inc.",ME McCann Salt Lake City,PRD Development (Build),App Developer,Sr UI Developer,sup0453,Regular,1,2011-03-01,,2015-02-20,Voluntary,Resignation-V,31.86,0,2-Professionals,1-White,1,84096,,,1,0,0,"(40.49, -112.08)",84111,"(40.76, -111.88)",21.39277410475649,1452 days 00:00:00.000000000
emp1539,"McCann-Erickson USA, Inc.",ME McCann Salt Lake City,PRD Development (Build),App Developer,UI Developer,sup0175,Regular,1,2015-04-06,,2016-01-21,Voluntary,Resignation-V,35.44,0,2-Professionals,1-White,1,84081,,,1,0,0,"(40.6, -112.04)",84111,"(40.76, -111.88)",13.875586650030204,290 days 00:00:00.000000000
emp1541,"McCann Relationship Mktg, LLC",MRM McCann New Jersey,Technology,App Developer,Senior Java Developer,sup0113,Regular,1,2013-02-11,,2016-05-18,Voluntary,Resignation-V,30.82,1,2-Professionals,4-Asian,1,08648,,,1,0,0,"(40.28, -74.72)",08540,"(40.4, -74.7)",8.34679678935912,1192 days 00:00:00.000000000
emp1542,"McCann-Erickson USA, Inc.",ME McCann Salt Lake City,PRD Development (Build),App Developer,Full Stack Developer,sup0175,Regular,1,2016-02-03,,2016-06-01,Involuntary,Not Suited to Job-I,35.81,0,2-Professionals,"8-2 or more races, not Hispanc",1,84123,,,1,0,0,"(40.66, -111.92)",84111,"(40.76, -111.88)",7.212790240523473,119 days 00:00:00.000000000
emp1544,"McCann Relationship Mktg, LLC",ME MRM Detroit,Technology,Appl Supt Analyst,Automation Analyst,sup0165,Regular,1,2011-06-13,,2013-05-24,Voluntary,Resignation-Other Position-V,28.65,0,2-Professionals,4-Asian,1,48197,,,1,0,0,"(42.21, -83.62)",48009,"(42.55, -83.22)",31.1403526215386,711 days 00:00:00.000000000
emp1545,"McCann Relationship Mktg, LLC",MRM McCann New York,Creative,Art Buyer,Art Producer,sup0293,Regular,1,2014-03-31,,2018-01-26,Voluntary,Personal Reasons-V,30.26,1,2-Professionals,1-White,1,11372,1/1/16,Outstanding Performance,1,0,1,"(40.75, -73.88)",10017,"(40.75, -73.973)",4.880287781774813,1397 days 00:00:00.000000000
emp1548,"McCann Relationship Mktg, LLC",ME MRM Detroit,Creative,Art Director,Fulfillment Art Dir,sup0465,Regular,1,2011-04-06,,2014-03-31,Involuntary,Elimination of Position-I,48.53,1,2-Professionals,1-White,1,48357,,,1,0,0,"(42.65, -83.64)",48009,"(42.55, -83.22)",22.502509919959916,1090 days 00:00:00.000000000
emp1551,"McCann Relationship Mktg, LLC",ME MRM Detroit,Creative,Art Director,Art Dir,sup0355,Regular,1,2001-09-26,2012-02-27,2013-12-20,Voluntary,Family Reasons-V,34.93,1,2-Professionals,1-White,1,48360,,,1,1,0,"(42.74, -83.27)",48009,"(42.55, -83.22)",13.360054795711953,662 days 00:00:00.000000000
emp1554,"McCann Relationship Mktg, LLC",MRM McCann New Jersey,Creative,Art Director,Interactive Art Director,sup0493,Regular,1,2012-06-18,,2013-10-02,Voluntary,Resignation-Other Position-V,26.05,0,2-Professionals,1-White,1,07764,,,1,0,0,"(40.29, -74.02)",08540,"(40.4, -74.7)",36.692860429785384,471 days 00:00:00.000000000
emp1556,"McCann Relationship Mktg, LLC",MRM McCann New York,Creative,Art Director,Art Director,sup0412,Regular,1,2013-11-04,,2014-01-21,Voluntary,Personal Reasons-V,45.22,1,2-Professionals,1-White,1,11231,,,1,0,0,"(40.68, -74.0)",10017,"(40.75, -73.973)",5.033888261273395,78 days 00:00:00.000000000
emp1558,"McCann-Erickson USA, Inc.",ME McCann Salt Lake City,CRE Creative,Art Director,Art Director,sup0346,Regular,1,2004-02-25,2011-07-18,2017-04-18,Involuntary,Staff Reduction-I,59.21,0,2-Professionals,1-White,1,84074,,,1,1,0,"(40.5, -112.3)",84111,"(40.76, -111.88)",28.449248171589403,2101 days 00:00:00.000000000
emp1559,"MRM Gould, Inc.",ME MRM San Francisco,Technology Studio,Art Director,Web Developer,sup0128,Regular,1,2010-04-01,,2013-06-14,Involuntary,Staff Reduction-I,40.16,0,2-Professionals,1-White,1,94949,,,1,0,0,"(38.07, -122.54)",94111,"(37.81, -122.41)",19.286717009945956,1170 days 00:00:00.000000000
